582
grain
,000,09,10,1985,1986,1987,25,87,agriculture,corn,crop,department,dlrs,ec,export,exports,farm,farmers,grain,imports,maize,market,mln,nil,pct,price,prices,production,program,report,rice,said,soviet,tonnes,total,trade,usda,week,wheat,year
90,0,0,0,0,1,0,2,0,2,0,3,0,2,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,9,0,2,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0
93,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4,0,0,3,0,0,0,0,4,0,0,1
94,8,0,0,1,1,6,4,0,0,0,0,3,9,0,5,2,3,1,0,1,0,0,0,0,0,3,1,0,14,0,1,4,1,1,3,11,13,0,0,2
95,1,4,1,0,5,4,0,0,0,0,3,4,7,0,1,0,0,0,3,3,3,1,0,6,1,4,1,4,12,14,1,0,1,6,12,3,11,3,0,3
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
97,0,0,5,0,0,8,1,0,1,1,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0,8,1,0,2,0,0,3,0,0,0,2,2,0,0,7
98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,1
99,0,2,0,0,5,4,0,0,0,0,1,4,5,0,0,0,1,0,0,0,0,0,0,2,0,4,0,1,7,6,1,1,1,2,5,5,6,3,1,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,4,0,0,0,0,1,0,4,0,0,0,0,0,0,0,9,0,0,0
101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0
102,0,2,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,8,10,2,0,0,2,2,2,7,0,1,0
103,0,0,0,1,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,3,2,0,1,0,1,0
104,0,3,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,4,0,4,8,0,2,0,4,0,0,7,4,0,0,0,2,1,3,13,1,1,1
105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,2,0,12,1,0,2,0,0,2,0,4,0,1,2
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0
107,1,0,0,0,0,3,2,0,0,1,2,0,0,0,3,2,4,0,0,0,0,0,1,0,0,0,1,0,11,2,0,1,1,1,1,4,16,0,0,2
108,0,1,3,0,0,5,9,0,2,1,1,0,3,0,0,0,6,0,0,0,0,0,1,0,0,4,0,0,4,0,0,0,1,0,3,1,8,0,0,4
109,2,1,0,1,2,3,0,3,0,0,1,2,8,0,0,0,0,0,0,4,1,0,0,6,0,5,2,3,10,8,4,0,0,4,8,3,14,4,1,1
110,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
111,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0
112,1,0,5,0,0,1,5,5,4,1,4,1,5,0,0,3,5,0,1,0,0,0,1,0,0,9,2,0,8,0,0,3,1,1,0,8,8,0,0,4
113,4,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,5,4,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0
115,0,0,0,1,1,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,1,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,1
117,0,0,1,0,0,0,3,0,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,2,0,0,4
118,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0
119,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,1
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,0,0,2,3,0,0,1
122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,1
123,0,0,0,0,0,1,0,0,0,0,2,0,0,4,1,0,0,0,0,1,0,0,0,0,1,1,0,1,5,1,0,1,0,0,0,0,1,0,0,0
124,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0,1,2,0,0,6,2,0,5,0,2,5,8,0,0,1,4,0,1,0,0,0,0,0,0,9,0,0,2,0,0,3,0,2,0,5,11,0,0,8
126,0,0,0,1,2,0,0,0,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,2,4,0,3,0,2,0
127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0
128,0,0,0,1,3,0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,3,0,2,0,1,0
129,0,0,0,1,2,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,2,0,0,0
130,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,5,2,0,1,0,1,0,2,0,0,0
131,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,3,0,0,1,3,0,0,0,2,0,2,0,2,0,0,0
133,1,1,1,0,0,0,6,0,0,2,2,0,5,0,0,0,1,0,0,0,0,0,0,1,0,1,2,5,3,0,0,4,1,0,1,0,13,0,0,2
134,0,1,0,0,2,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,3,0,1,5,0,6,0,0,0,3,0,7,0,9,0,1,4
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,1,3,2,0,2,0,0,2,0,3,2,0,0
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
137,0,3,0,0,1,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,3,1,0,0,1,3,0,0,0,0,2,2,0,3,0,0,1
138,0,0,0,1,0,2,0,0,0,1,6,1,2,6,2,0,0,1,0,0,0,0,1,0,4,4,0,0,4,1,0,1,0,0,0,0,4,0,0,0
139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,10,3,0,0,0,1,3,1,6,0,3,1
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,2,0,0,0,0,8,0,0,2,0,0,0,0,4,0,1,1
141,8,0,0,0,0,2,2,5,0,0,3,1,1,0,1,4,0,4,0,1,0,0,0,0,0,1,2,0,9,0,4,1,1,0,2,0,12,0,0,0
142,0,0,1,0,2,0,0,0,0,0,4,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,2,0,1,0
143,0,4,0,0,3,1,0,8,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,3,2,8,1,0,10,23,3,1,1,4,5,6,18,10,0,3
144,0,1,1,0,0,0,0,0,0,0,3,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,33,1,1,12,0,7,0,0,4
145,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,8,0,0,0
148,3,0,0,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,1
149,0,1,0,0,0,0,1,0,0,0,0,0,3,6,0,0,0,1,0,0,0,0,0,1,0,3,0,0,5,0,0,1,0,1,0,0,3,0,0,1
150,0,0,0,0,0,2,0,0,3,1,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,4,2,0,0,0
151,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
152,0,1,3,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,2,1,11,0,0,0,6,4,6,0,0,0,3
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
154,4,0,6,1,1,5,3,5,3,0,1,3,3,0,0,0,3,0,0,0,0,0,0,1,0,5,0,1,6,1,3,2,0,0,1,6,5,6,0,7
155,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
156,0,0,0,0,4,0,1,0,0,0,1,0,5,5,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,3,1,0,7,0,0,0
157,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
159,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,6,0,0,0,0,0,0,0,3,0,0,0
160,0,0,0,1,3,0,0,0,2,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,3,0,0,0
161,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
163,1,0,2,0,0,1,7,0,0,0,0,1,0,0,0,0,0,6,1,1,0,0,0,0,1,0,0,0,5,2,1,2,1,1,1,0,5,0,1,5
164,1,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,5,0,0,0,0,2,0,1,0,0,0
165,3,0,0,0,0,0,0,3,0,1,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,0,1,0,0,2,2,0,0,0
166,1,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,2,2,0,0
167,0,0,0,3,4,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,1,0
168,0,0,1,0,0,0,2,0,1,0,0,2,9,0,11,0,2,1,0,0,0,0,1,0,0,7,0,0,7,0,0,2,0,0,1,0,12,0,0,1
169,1,0,3,0,0,1,0,18,0,0,7,1,0,1,1,0,1,1,0,0,2,1,0,1,0,22,0,0,4,7,5,0,0,0,2,5,5,4,0,0
170,2,0,1,0,0,1,0,1,3,3,2,1,1,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,4,0,0,0,2,0,0,1,6,0,1,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0
174,0,0,0,0,0,1,0,7,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,8,2,0,0,1,6,0,0,7
175,3,0,0,0,0,2,0,2,2,1,2,1,3,0,1,0,0,1,0,0,0,0,1,0,1,4,1,0,2,0,0,0,1,0,0,0,3,0,0,0
176,2,0,0,0,0,8,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,3,0,0,2,1,0,0,0,4,0,0,0
177,0,0,0,1,2,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,1,1,0,2,0,0,0
178,0,0,0,1,2,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,2,0,2,0,0,0
179,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
181,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,0,0,2,3,0,0,1
183,7,1,0,3,0,0,0,20,0,0,1,0,0,2,0,0,0,0,2,3,2,0,0,0,0,13,0,0,3,6,9,0,0,1,2,2,0,4,0,0
184,1,0,9,0,0,1,0,15,3,0,3,1,0,0,1,0,1,1,0,0,0,0,0,1,0,11,0,0,8,4,1,4,0,0,2,3,11,1,0,8
185,2,0,0,0,0,1,0,0,1,3,1,1,3,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,6,0,0,0,0,2,1,0,7,0,0,1
186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
187,2,0,0,0,0,1,0,2,0,0,4,1,0,0,0,0,1,0,2,0,7,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0
188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,3,0,4,1,0,2,1,0,1,0,1,0,0,1
189,6,0,0,1,0,0,0,6,6,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,8,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,5,0,2,0
191,0,0,0,0,2,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,0,2,0,1,0
192,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,5,2,0,0,1,0,0,0,9,1,1,1
193,2,2,5,0,1,0,5,3,3,0,3,2,1,0,0,3,2,0,0,0,0,0,3,0,0,15,1,1,10,3,7,4,1,2,5,4,13,0,0,8
194,0,1,1,0,0,0,3,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,1,0,0,0,4,0,0,0
195,2,1,0,0,0,2,4,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,7,0,0,3,0,0,4,0,1,5,1,0,0,2,4,0,0,0
196,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,2,0,0,0
197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,4,1
198,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,1,6,0,0,1,2,1,0,0,9,0,0,2
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,0,0,0
200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,6,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0
201,2,0,2,0,1,2,0,3,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,2,3,0,1,0,1,2,0,0,1,1
202,2,0,0,1,0,1,0,1,5,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,1,3,3,0,2,0,0,0,1,0,0,0,4,0,0,0
203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0
204,3,0,0,0,0,8,0,1,0,1,6,4,0,0,0,0,0,0,0,2,0,0,2,0,0,7,0,0,5,0,0,3,4,0,0,0,10,0,0,4
205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,1,1,1,0,4,0,0,2
206,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,2
207,0,0,0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
208,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,3,0,1,3,2,0,0,1,3,0,0,0
209,0,3,0,0,5,0,0,0,0,0,6,0,6,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,5,0,0,5,2,0,5,0,0,0,0,0
210,1,0,0,0,0,3,0,0,0,0,3,1,1,10,4,0,0,0,0,2,0,0,0,0,4,3,0,0,8,3,0,1,0,0,0,1,8,0,1,0
211,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,5,2,0,0,1,1,0,0,4,0,0,0,0,0,1,0,7,0,0,0
212,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
213,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0
214,2,0,0,0,0,9,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,2,0,0,0,4,0,0,0
215,1,0,0,1,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,2,1,0,0,0,6,0,2,0
216,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
217,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,3,0,2,0,0,0
219,0,0,1,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,3,0,0,0
220,0,1,0,2,5,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,3,0,2,0,0,0
221,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0
222,2,1,1,0,1,0,0,3,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,3,1,1,8,5,0,2,1,0,2,3,6,0,1,2
223,0,0,2,0,0,1,0,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,2,2,0,0,0,1,2,0,0,2
224,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,0,0,0,4,0,0,5,0,1,0,0,0,1,0,0,0,0,3,0,4,0,0,0,0,1,0,3,0,6,0,0,0,1,0,0,0,3,0,0,2
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
227,0,1,10,0,3,1,3,1,5,1,6,2,12,0,0,2,4,1,0,0,0,0,1,0,0,8,0,0,9,1,1,4,1,2,3,4,12,0,0,0
228,1,0,0,0,0,2,0,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,4,0,0,5,1,0,0,0,3,0,0,1
229,0,0,0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
230,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,2,1
231,0,0,0,1,2,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,2,0,6,1,0,0,1,0,1,2,7,0,1,0
234,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,1,4,0,0,0
235,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,2,0,0,3
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0,4,0,1,0
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,2,0,0
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0
239,0,3,0,0,1,1,0,3,0,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,1,3,0,0,3,2,0,0,1,1,3,0,4,0,0,0
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,3,0,0,0,4,0,0,0
241,8,0,0,0,0,2,0,6,0,0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,3,2,0,0,1,3,0,0,0,0,0,3,5,0,0,2
242,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,2,1,2,4,0,0,0
243,0,0,0,1,2,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
245,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0
247,1,0,0,0,2,1,0,0,1,0,4,1,0,0,2,0,0,1,0,0,0,0,1,2,0,0,2,0,6,0,0,1,0,0,2,0,9,0,0,0
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0
249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,1
250,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,3,9,0,0,0,0,0,5,0,0,2,0,0,10,0,1,9,0,0,0,2,6,0,0,0
251,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,3,3,0,0,0
252,1,0,0,1,0,1,0,0,0,0,1,1,0,5,3,0,0,1,0,0,0,0,0,0,2,0,0,0,3,1,0,1,0,0,0,1,1,0,0,0
253,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,0,0,0
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0
255,0,1,0,2,3,0,0,0,2,1,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0,3,0,1,0
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0
257,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0,1,0,0,4,0,0,1,0,0,0,0,2,0,0,0
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
